,mean_expression,variance,cv,samples_expressed,max_expression,detection_rate
ENSG00000158545,234.4,19798.25,0.600282654850966,25,535.0,1.0
ENSG00000158552,66.96,1882.1233333333332,0.6479009166204917,25,172.0,1.0
ENSG00000158555,24.791666666666668,395.8242753623189,0.8025008267509754,15,73.0,0.96
ENSG00000158604,444.4,82343.99999999999,0.6457165676896466,25,1112.0,1.0
ENSG00000158615,411.56,66677.00666666667,0.6274149875800435,25,850.0,1.0
ENSG00000158623,93.2,6206.583333333335,0.8452990541717218,22,290.0,1.0
ENSG00000158636,71.96,2432.0399999999995,0.6853212558196757,25,199.0,1.0
ENSG00000158669,184.8,14558.833333333336,0.6529220270599907,25,522.0,1.0
ENSG00000158691,40.391304347826086,842.612648221344,0.7186643616743609,19,107.0,0.92
ENSG00000158710,232.88,55250.60999999999,1.0093373541560424,23,1140.0,1.0
ENSG00000158711,384.96,64545.706666666665,0.6599606996925995,24,925.0,1.0
ENSG00000158716,57.583333333333336,1612.7753623188403,0.6974131609670133,21,163.0,0.96
ENSG00000158717,509.2,126123.58333333331,0.6974446634230472,25,1374.0,1.0
ENSG00000158747,321.4,96898.75,0.9685303065340319,25,1253.0,1.0
ENSG00000158769,177.36,14682.239999999996,0.6831883929987919,24,415.0,1.0
ENSG00000158773,347.96,43039.79,0.5962189146799803,25,859.0,1.0
ENSG00000158792,33.791666666666664,1469.2155797101448,1.1343136280214847,17,172.0,0.96
ENSG00000158793,93.64,3382.24,0.6210703631325037,24,220.0,1.0
ENSG00000158796,153.32,8396.393333333332,0.597650898779497,25,337.0,1.0
ENSG00000158805,135.32,5560.56,0.5510579553771504,25,302.0,1.0
ENSG00000158813,36.291666666666664,1470.7373188405797,1.0567217412859369,19,162.0,0.96
ENSG00000158828,32.458333333333336,748.8677536231884,0.843094680246422,16,102.0,0.96
ENSG00000158850,166.6,11628.249999999998,0.6472650883471819,24,412.0,1.0
ENSG00000158859,34.38095238095238,1426.1476190476192,1.098409644774985,14,148.0,0.84
ENSG00000158863,298.44,38091.84,0.6539716839578656,25,818.0,1.0
ENSG00000158864,289.24,31728.69,0.6158397506114414,24,640.0,1.0
ENSG00000158865,7.142857142857143,18.142857142857142,0.5963220598001719,2,13.0,0.28
ENSG00000158869,2526.96,2773239.79,0.659015067057693,25,6818.0,1.0
ENSG00000158882,56.36,1959.656666666666,0.7854508429724995,23,200.0,1.0
ENSG00000158887,28.875,342.0271739130435,0.6404840410865422,22,76.0,0.96
ENSG00000158941,187.76,19447.606666666663,0.7427283554681299,25,471.0,1.0
ENSG00000158985,348.92,49775.82666666667,0.6394158197156433,25,740.0,1.0
ENSG00000158987,207.48,32192.176666666663,0.8647666485941123,24,701.0,1.0
ENSG00000159023,239.92,29971.160000000003,0.721581388890222,25,668.0,1.0
ENSG00000159055,20.80952380952381,243.26190476190476,0.7495056465599963,15,63.0,0.84
ENSG00000159063,219.04,21922.789999999997,0.6759654223659403,24,532.0,1.0
ENSG00000159069,362.96,59562.123333333344,0.6723978552544942,25,873.0,1.0
ENSG00000159079,35.96,368.03999999999996,0.533491897432064,21,66.0,1.0
ENSG00000159082,126.4,7577.500000000003,0.6886775068093477,24,315.0,1.0
ENSG00000159086,163.12,10795.693333333336,0.6369686483695397,25,387.0,1.0
ENSG00000159110,12.434782608695652,62.80237154150197,0.6373086667318459,10,26.0,0.92
ENSG00000159111,98.44,4005.673333333334,0.642933654436306,24,231.0,1.0
ENSG00000159128,823.0,244266.25,0.6005261137403083,25,1912.0,1.0
ENSG00000159131,197.52,21068.26,0.7348577144230388,24,582.0,1.0
ENSG00000159140,1084.64,489211.49000000005,0.64485594464332,25,2648.0,1.0
ENSG00000159147,29.625,405.8967391304348,0.680063430697289,19,66.0,0.96
ENSG00000159176,127.68,7815.060000000001,0.6923780388638736,24,344.0,1.0
ENSG00000159189,13113.28,95701764.04333335,0.7460168502953648,25,30930.0,1.0
ENSG00000159199,71.48,2000.8433333333335,0.6257804603148416,23,162.0,1.0
ENSG00000159200,72.8,2286.8333333333326,0.6568797556985966,24,152.0,1.0
ENSG00000159202,274.88,36661.61000000001,0.6965665646785348,25,749.0,1.0
ENSG00000159210,95.0,3825.9166666666665,0.6510946815217825,24,224.0,1.0
ENSG00000159214,22.227272727272727,316.27922077922074,0.8001089926198217,14,65.0,0.88
ENSG00000159216,843.24,298170.02333333326,0.6475611565739599,25,1952.0,1.0
ENSG00000159228,96.28,5125.543333333334,0.7435905693080647,23,263.0,1.0
ENSG00000159256,227.04,21629.87333333334,0.6477756368439967,25,544.0,1.0
ENSG00000159259,7.923076923076923,31.91025641025641,0.7129700292304447,3,22.0,0.52
ENSG00000159267,48.8,1232.0833333333333,0.7192837010582083,21,107.0,1.0
ENSG00000159314,1240.24,556352.8566666668,0.6014083133760006,25,2855.0,1.0
ENSG00000159322,1029.52,377482.84333333327,0.5967793965248798,25,2367.0,1.0
ENSG00000159335,222.72,31607.293333333335,0.7982417441519416,24,704.0,1.0
ENSG00000159346,695.08,198412.74333333332,0.6408405559133485,25,1570.0,1.0
ENSG00000159348,334.4,55486.66666666668,0.7044141138066479,25,854.0,1.0
ENSG00000159352,259.12,34512.943333333336,0.7169519728993076,25,720.0,1.0
ENSG00000159363,214.0,29681.833333333332,0.8050661891587108,24,654.0,1.0
ENSG00000159374,61.73913043478261,2041.4743083003953,0.7318320934638901,21,172.0,0.92
ENSG00000159377,344.92,43505.49333333333,0.6047190797374372,25,742.0,1.0
ENSG00000159388,994.68,438961.5600000001,0.6660853159554286,25,2798.0,1.0
ENSG00000159399,1189.8,753129.6666666665,0.7293918613041175,25,3836.0,1.0
ENSG00000159403,9.88888888888889,62.692810457516345,0.8006844090445804,8,29.0,0.72
ENSG00000159433,66.32,3695.226666666666,0.9165919190692032,24,289.0,1.0
ENSG00000159445,39.041666666666664,791.1721014492755,0.720455453373224,19,97.0,0.96
ENSG00000159450,8.818181818181818,53.96363636363636,0.8330509307634749,3,24.0,0.44
ENSG00000159459,130.52,8223.260000000002,0.6947762204352563,24,297.0,1.0
ENSG00000159461,353.28,77733.04333333332,0.7891940164635723,25,976.0,1.0
ENSG00000159479,122.44,6640.839999999999,0.6655614932005952,24,338.0,1.0
ENSG00000159579,110.83333333333333,5368.840579710145,0.661104113210631,24,283.0,0.96
ENSG00000159588,11.5,64.57894736842105,0.6987915426534628,10,27.0,0.8
ENSG00000159592,540.56,118424.00666666664,0.636613683746826,25,1296.0,1.0
ENSG00000159593,73.92,2934.9933333333333,0.7328947341273528,22,175.0,1.0
ENSG00000159596,86.54166666666667,3203.3894927536235,0.6540028162810709,22,210.0,0.96
ENSG00000159618,120.21739130434783,9183.814229249012,0.7971577000039433,20,417.0,0.92
ENSG00000159640,37.0,5968.5,2.0880018297833947,5,270.0,0.52
ENSG00000159658,843.52,391929.01,0.7421784176029013,25,2245.0,1.0
ENSG00000159692,445.76,67544.85666666667,0.5830355650743891,25,930.0,1.0
ENSG00000159708,8.333333333333334,51.466666666666676,0.8608832663150747,1,22.0,0.24
ENSG00000159714,22.545454545454547,366.0692640692641,0.8486383178684681,15,77.0,0.88
ENSG00000159720,517.28,119283.21000000002,0.6676732420543964,25,1129.0,1.0
ENSG00000159761,18.291666666666668,153.08514492753625,0.6764150252985036,18,54.0,0.96
ENSG00000159788,406.8,87812.33333333333,0.7284450800257231,25,1178.0,1.0
ENSG00000159792,40.36,1252.1566666666665,0.8767548508121907,21,139.0,1.0
ENSG00000159840,1017.24,961805.1066666665,0.964095620628151,25,4544.0,1.0
ENSG00000159842,1491.24,1466334.8566666672,0.8120243169019546,25,5218.0,1.0
ENSG00000159873,151.44,12743.50666666667,0.7454248631395718,24,378.0,1.0
ENSG00000159882,23.5,338.54761904761904,0.7829644063902577,17,80.0,0.88
ENSG00000159885,11.294117647058824,75.0955882352941,0.767281812798189,6,29.0,0.68
ENSG00000159899,13.045454545454545,100.9978354978355,0.7703654855272433,11,33.0,0.88
ENSG00000159905,6.866666666666666,16.266666666666662,0.5873585802030379,4,13.0,0.6
ENSG00000159915,4.75,3.5833333333333335,0.39851988307681946,0,6.0,0.16
ENSG00000159917,19.363636363636363,244.43290043290048,0.8074077469048764,14,60.0,0.88
ENSG00000159921,85.08333333333333,3018.0797101449284,0.6456852369707813,23,258.0,0.96
ENSG00000159958,402.76,179349.27333333332,1.051485960896017,24,1525.0,1.0
ENSG00000160007,172.28,32339.876666666663,1.0438409169973137,25,789.0,1.0
ENSG00000160013,22.3,324.43157894736845,0.8077123007384116,12,55.0,0.8
ENSG00000160014,345.88,60233.85999999999,0.7095694308702963,25,775.0,1.0
ENSG00000160049,121.92,5835.160000000001,0.6265437908521667,24,291.0,1.0
ENSG00000160050,12.15,93.08157894736841,0.7940641561552098,9,41.0,0.8
ENSG00000160051,8.444444444444445,34.73202614379085,0.6979012501412734,5,23.0,0.72
ENSG00000160055,37.65217391304348,436.41897233201576,0.5548323244043695,22,79.0,0.92
ENSG00000160058,243.4,23789.91666666666,0.6336885886026051,25,584.0,1.0
ENSG00000160072,92.88,4229.026666666666,0.7001611431460328,24,251.0,1.0
ENSG00000160075,333.72,40144.29333333334,0.6003847794301712,25,703.0,1.0
ENSG00000160087,144.16,8742.64,0.6485993724455613,24,327.0,1.0
ENSG00000160094,207.4,30939.91666666667,0.8481073319749538,25,602.0,1.0
ENSG00000160111,9.6,58.25714285714285,0.795066321153316,5,27.0,0.6
ENSG00000160113,30.25,442.2826086956522,0.6952236734903313,19,82.0,0.96
ENSG00000160117,13.2,117.64210526315792,0.8216889797319601,10,36.0,0.8
ENSG00000160124,33.96,678.7899999999998,0.7671848819828543,20,103.0,1.0
ENSG00000160131,169.6,15183.416666666666,0.7265389587313273,24,424.0,1.0
ENSG00000160172,9.533333333333333,36.55238095238095,0.6341807522436386,5,25.0,0.6
ENSG00000160179,143.72,20808.29333333333,1.003693293231869,23,653.0,1.0
ENSG00000160190,76.68,2592.643333333334,0.6640324201465314,22,197.0,1.0
ENSG00000160191,118.04166666666667,14038.563405797098,1.0037510233878528,23,478.0,0.96
ENSG00000160193,36.27272727272727,538.2077922077923,0.6395798605198939,19,84.0,0.88
ENSG00000160194,152.36,9356.906666666668,0.6348851729656879,24,328.0,1.0
ENSG00000160199,53.0,1888.3333333333333,0.819904858771479,23,155.0,1.0
ENSG00000160201,8.578947368421053,48.36842105263158,0.8106753192442165,7,22.0,0.76
ENSG00000160208,201.48,19833.426666666666,0.6989835179069166,25,454.0,1.0
ENSG00000160209,417.12,96959.19333333336,0.7465063099201987,25,1307.0,1.0
ENSG00000160211,347.84,48666.64000000001,0.6342144884358278,25,960.0,1.0
ENSG00000160213,395.16,89253.64,0.7560316756748007,25,1246.0,1.0
ENSG00000160214,70.96,2748.5400000000004,0.738817925580449,22,202.0,1.0
ENSG00000160216,269.04,34597.04,0.6913574028806159,25,660.0,1.0
ENSG00000160218,96.92,5076.826666666665,0.7351615122750955,24,253.0,1.0
ENSG00000160219,304.6,32213.83333333333,0.5892387569954857,25,688.0,1.0
ENSG00000160221,4.5,8.368421052631579,0.6428494059941964,1,11.0,0.8
ENSG00000160223,18.0,104.8695652173913,0.5689213453764114,19,47.0,0.96
ENSG00000160226,48.43478260869565,894.3478260869565,0.6174415805170392,21,142.0,0.92
ENSG00000160229,10.842105263157896,76.47368421052632,0.8065705985134429,6,34.0,0.76
ENSG00000160255,8345.28,30211040.793333337,0.6586306406540472,25,18609.0,1.0
ENSG00000160271,38.4,716.5833333333331,0.6971113070168465,21,108.0,1.0
ENSG00000160284,30.1,429.77894736842103,0.6887412162460564,16,86.0,0.8
ENSG00000160285,63.16,4385.640000000001,1.0485143249431585,22,316.0,1.0
ENSG00000160293,64.24,2339.44,0.7529227560444998,22,162.0,1.0
ENSG00000160294,386.28,63838.543333333335,0.6540926388601264,25,981.0,1.0
ENSG00000160298,14.75,106.40789473684211,0.6993505243013353,9,36.0,0.8
ENSG00000160299,131.16,12479.306666666665,0.8517140678109142,24,465.0,1.0
ENSG00000160305,397.2,83196.24999999999,0.7261772446215624,25,1136.0,1.0
ENSG00000160310,337.44,33899.340000000004,0.5456310279370137,25,676.0,1.0
ENSG00000160318,6.363636363636363,20.854545454545452,0.7176207844106993,1,17.0,0.44
ENSG00000160321,5.583333333333333,23.174242424242426,0.8622023762759292,1,16.0,0.48
ENSG00000160323,10.411764705882353,68.50735294117646,0.7949581170903018,5,27.0,0.68
ENSG00000160325,21.782608695652176,250.90513833992097,0.727184959406612,15,48.0,0.92
ENSG00000160336,52.96,1194.7066666666667,0.6526534935366499,22,115.0,1.0
ENSG00000160352,39.56,1105.34,0.8404108685180557,20,138.0,1.0
ENSG00000160360,21.47826086956522,258.89723320158106,0.7491427682997087,17,54.0,0.92
ENSG00000160392,38.541666666666664,871.1286231884058,0.7657916926413492,20,126.0,0.96
ENSG00000160401,6.285714285714286,29.571428571428573,0.8651302854724873,2,15.0,0.28
ENSG00000160404,171.44,14782.67333333333,0.7091928230456168,25,457.0,1.0
ENSG00000160408,9.11111111111111,16.36111111111111,0.44395101534852677,2,18.0,0.36
ENSG00000160410,259.44,30819.423333333336,0.676667500678746,25,700.0,1.0
ENSG00000160439,28.458333333333332,316.78079710144925,0.6254174025166209,19,54.0,0.96
ENSG00000160445,148.36,13283.49,0.7768537596600184,24,420.0,1.0
ENSG00000160446,85.125,4147.679347826087,0.7565636341062563,23,212.0,0.96
ENSG00000160447,11.444444444444445,75.3202614379085,0.7583351623627276,6,27.0,0.72
ENSG00000160505,35.31818181818182,2082.036796536797,1.2919504639653485,14,175.0,0.88
ENSG00000160539,43.56521739130435,1844.529644268775,0.9858320519097568,20,169.0,0.92
ENSG00000160551,366.88,58591.85999999999,0.6597731005578683,25,944.0,1.0
ENSG00000160563,52.17391304347826,1048.2411067193675,0.620550576125067,20,110.0,0.92
ENSG00000160570,148.92,89462.40999999997,2.0084788789866708,24,1532.0,1.0
ENSG00000160584,105.32,5370.81,0.6958394450456709,24,261.0,1.0
ENSG00000160588,33.625,3714.839285714286,1.8126239822966048,3,179.0,0.32
ENSG00000160593,36.5,7110.2692307692305,2.310203078463923,7,325.0,0.56
ENSG00000160602,9.5,77.38888888888889,0.9260100495794031,4,24.0,0.4
ENSG00000160613,139.36,9465.74,0.698134576711056,23,371.0,1.0
ENSG00000160633,369.0,49903.833333333336,0.6053974499849394,25,771.0,1.0
ENSG00000160679,270.92,28892.659999999993,0.6274118204175282,25,663.0,1.0
ENSG00000160685,257.48,28728.593333333338,0.6582845774454178,25,723.0,1.0
ENSG00000160688,94.92,3965.4100000000003,0.6634165769502695,24,214.0,1.0
ENSG00000160691,210.72,22871.876666666667,0.7177036296573077,24,601.0,1.0
ENSG00000160695,242.24,29333.69,0.7070294292752536,24,668.0,1.0
ENSG00000160703,29.82608695652174,561.0592885375496,0.7941601638922192,18,95.0,0.92
ENSG00000160710,1139.92,846910.8266666665,0.8073176901050774,25,4016.0,1.0
ENSG00000160712,603.88,361748.7766666666,0.9959852095803435,25,2392.0,1.0
ENSG00000160714,328.68,47019.14333333334,0.6597267256646576,24,723.0,1.0
ENSG00000160741,397.24,67095.02333333333,0.6520669385027692,25,973.0,1.0
ENSG00000160746,145.96,8670.456666666667,0.6379507190950703,25,328.0,1.0
ENSG00000160752,46.92,1423.0766666666668,0.8040001789037753,23,171.0,1.0
ENSG00000160753,64.0,1952.3333333333333,0.6903940034932098,22,138.0,1.0
ENSG00000160766,18.782608695652176,254.63241106719363,0.8495734466889752,14,63.0,0.92
ENSG00000160767,104.0,5345.666666666667,0.703019866606777,22,224.0,1.0
ENSG00000160781,6.6,25.828571428571433,0.7700275380318773,4,17.0,0.6
ENSG00000160783,35.25,698.3695652173913,0.7496931296197713,20,104.0,0.96
ENSG00000160785,114.08,6995.993333333332,0.7331877174405935,25,256.0,1.0
ENSG00000160789,8.866666666666667,57.83809523809524,0.857722116601489,4,27.0,0.6
ENSG00000160791,229.8,32300.166666666668,0.7820821202209111,24,606.0,1.0
ENSG00000160796,250.64,25127.82333333333,0.6324512468554172,25,739.0,1.0
ENSG00000160799,111.36,5298.406666666667,0.6536472252643125,25,268.0,1.0
ENSG00000160803,114.96,7242.873333333334,0.7403016032115491,25,292.0,1.0
ENSG00000160813,17.285714285714285,173.11428571428573,0.7611655489955034,12,49.0,0.84
ENSG00000160818,136.84,16370.973333333333,0.9350270714367644,24,456.0,1.0
ENSG00000160877,82.48,4666.426666666667,0.8282159124078343,22,212.0,1.0
ENSG00000160883,43.88,670.2766666666668,0.5900114388447303,24,98.0,1.0
ENSG00000160888,169.16,20725.390000000007,0.8510472629462325,24,606.0,1.0
ENSG00000160908,114.76,6170.44,0.6844906611794566,24,289.0,1.0
ENSG00000160917,66.36,1859.2400000000005,0.6497725340557895,23,159.0,1.0
ENSG00000160932,269.76,268954.43999999994,1.9224798924021664,23,2114.0,1.0
ENSG00000160948,398.6,56860.916666666664,0.5982319915469577,25,803.0,1.0
ENSG00000160949,36.791666666666664,631.7373188405799,0.6831542971433305,19,110.0,0.96
ENSG00000160953,256.56,41503.090000000004,0.7940562512949858,25,851.0,1.0
ENSG00000160957,16.047619047619047,168.0476190476191,0.8078032114772129,10,43.0,0.84
ENSG00000160959,56.64,1425.9066666666668,0.6666874885848639,23,149.0,1.0
ENSG00000160961,111.44,4408.756666666667,0.5958225848159566,25,257.0,1.0
ENSG00000160972,22.08695652173913,253.4466403162055,0.7207877429713123,17,58.0,0.92
ENSG00000160991,109.64,4708.323333333334,0.6258411464177379,25,255.0,1.0
ENSG00000160993,31.869565217391305,642.1185770750988,0.7951178047686442,16,88.0,0.92
ENSG00000160999,57.166666666666664,2410.579710144928,0.8588511048081318,22,195.0,0.96
ENSG00000161010,70.04166666666667,1979.9547101449273,0.6352887377476725,23,167.0,0.96
ENSG00000161011,315.04,75168.95666666668,0.8702690974805851,25,1150.0,1.0
ENSG00000161013,163.48,11625.76,0.6595474529951674,24,388.0,1.0
ENSG00000161016,3055.24,3138690.440000001,0.5798676903924903,25,6464.0,1.0
ENSG00000161021,148.88,10242.943333333335,0.6797919616931982,25,384.0,1.0
ENSG00000161048,55.12,1439.6933333333334,0.6883761068915698,22,134.0,1.0
ENSG00000161057,225.12,25844.52666666667,0.714118380165768,25,532.0,1.0
ENSG00000161091,448.64,82945.24,0.6419448840123763,25,1124.0,1.0
ENSG00000161179,56.32,1703.6433333333334,0.7328695757913447,23,171.0,1.0
ENSG00000161180,3.8333333333333335,10.566666666666666,0.8479932923363581,0,10.0,0.24
ENSG00000161202,287.12,30091.026666666672,0.6041642974314656,25,634.0,1.0
ENSG00000161203,744.04,308571.12333333335,0.7465886042555644,25,2038.0,1.0
ENSG00000161204,184.48,15295.676666666664,0.6704016234165909,25,444.0,1.0
ENSG00000161217,271.76,37918.85666666666,0.7165427119700266,25,658.0,1.0
ENSG00000161243,23.363636363636363,218.52813852813853,0.6327224509043586,17,52.0,0.88
ENSG00000161265,45.92,832.8266666666665,0.6284568030224152,22,97.0,1.0
ENSG00000161267,69.4,2131.5000000000005,0.665247418549031,24,157.0,1.0
ENSG00000161277,24.68,321.56,0.7265840407568842,21,72.0,1.0
ENSG00000161328,11.466666666666667,69.4095238095238,0.7265614381835644,7,26.0,0.6
ENSG00000161381,215.68,58091.22666666666,1.1174945113395331,23,887.0,1.0
ENSG00000161395,109.08,7727.993333333335,0.8059131461064976,23,324.0,1.0
ENSG00000161513,54.583333333333336,2588.86231884058,0.9321685001342273,20,185.0,0.96
ENSG00000161526,176.6,13905.333333333334,0.667728637718488,25,449.0,1.0
ENSG00000161533,214.16,19302.80666666667,0.6487417862119972,25,518.0,1.0
ENSG00000161542,109.8,6111.166666666668,0.7119667697965135,25,285.0,1.0
ENSG00000161547,499.84,115209.14000000001,0.6790667397313516,25,1297.0,1.0
ENSG00000161551,38.04,974.9566666666666,0.8208279728550781,19,108.0,1.0
ENSG00000161558,28.727272727272727,475.5411255411256,0.7591011390063055,17,94.0,0.88
ENSG00000161618,165.52,11852.843333333332,0.6577499054979907,25,403.0,1.0
ENSG00000161638,674.72,248432.96,0.7387219834181232,25,2118.0,1.0
ENSG00000161640,127.54166666666667,11813.998188405796,0.8522094820582131,22,402.0,0.96
ENSG00000161642,511.56,140118.09,0.7317294350758236,24,1336.0,1.0
ENSG00000161643,38.08,1768.0766666666661,1.104214908815543,19,198.0,1.0
ENSG00000161654,53.16,1593.6400000000003,0.7509484731368627,21,159.0,1.0
ENSG00000161664,11.0,46.55555555555556,0.6202875597530332,9,27.0,0.76
ENSG00000161671,268.28,38608.54333333333,0.7324085583886696,25,738.0,1.0
ENSG00000161677,36.28,718.0433333333334,0.7385978662398328,19,96.0,1.0
ENSG00000161692,34.48,666.9266666666666,0.7489826959040435,19,92.0,1.0
ENSG00000161791,2500.36,3948229.406666666,0.7946916445646354,25,7342.0,1.0
ENSG00000161800,48.0,1646.095238095238,0.845252067671751,19,153.0,0.88
ENSG00000161813,160.84,16101.390000000001,0.788928454648792,24,451.0,1.0
ENSG00000161847,113.64,7482.823333333335,0.7612048045971073,23,274.0,1.0
ENSG00000161904,281.2,30850.75,0.6246223887333368,25,656.0,1.0
ENSG00000161911,163.28,13240.710000000005,0.7047298142338636,24,389.0,1.0
ENSG00000161912,25.59090909090909,239.96753246753246,0.6053276733233616,18,55.0,0.88
